activity_id,account_id,contact_id,opportunity_id,activity_type,activity_dt,subject,note,campaign_id
ACT-TP223D6PIO,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,email,2025-02-15T14:45:55,Pilot Discussion,Discussed ROI.,
ACT-Q7MPOGTL0I,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,call,2025-03-11T03:32:43,Follow-up,Aligned pilot scope.,
ACT-38TKG3CSSC,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,call,2025-03-19T10:18:35,Pilot Discussion,Reviewed pricing.,CAM-7O06SX
ACT-83I9UJM21V,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,email,2025-02-08T12:51:47,Demo,Legal concerns.,
ACT-7JW6QN47AJ,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,meeting,2025-02-09T01:46:33,Demo,Exec sponsor requested summary.,
ACT-LQMD6JGUJR,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,email,2025-02-25T10:37:43,Security Review,Legal concerns.,
ACT-YTSYG34T85,ACC-YQ6N45M3,CON-EZDRAIXM,OPP-RJYVK83A,call,2025-03-14T00:34:54,Demo,Discussed ROI.,
ACT-C5T30HF7OI,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,meeting,2024-02-21T15:29:48,Procurement,Exec sponsor requested summary.,
ACT-3STDZDA24Z,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,email,2024-12-17T06:20:15,Follow-up,Legal concerns.,
ACT-VQ5GUFH2RE,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2024-03-29T22:07:34,Discovery Call,Shared SOC2.,CAM-IO27PE
ACT-18ZGDXTY9B,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2024-09-05T12:09:36,Pricing,Reviewed pricing.,
ACT-PXUJ807F3L,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,meeting,2024-12-22T16:35:53,Procurement,Legal concerns.,
ACT-VIPZP15WR3,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,meeting,2024-11-12T09:37:29,Procurement,Shared SOC2.,CAM-NNN1BG
ACT-6XPPUPBWPE,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2025-06-02T19:54:57,Executive Sync,Exec sponsor requested summary.,
ACT-EX0S7GGEAF,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,email,2025-04-21T07:08:13,Pricing,Exec sponsor requested summary.,CAM-4ONSZF
ACT-4O0A1MB9R5,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2025-01-30T14:37:55,Procurement,Legal concerns.,CAM-O3IN50
ACT-DBR7E9GJ72,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,meeting,2024-05-06T07:49:04,Pricing,Exec sponsor requested summary.,
ACT-MEVLIDTD44,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2024-12-05T18:17:40,Pilot Discussion,Shared SOC2.,CAM-PFHUKY
ACT-E6BYOGEJF5,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2025-06-08T16:54:37,Procurement,Legal concerns.,
ACT-UCVB662YI4,ACC-E1F8RPOH,CON-0J8ROHOB,OPP-M9M7BMGI,call,2025-10-10T01:40:34,Pricing,Legal concerns.,
ACT-HM46IO0CSU,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-01T05:08:55,Security Review,Shared SOC2.,
ACT-4K4JYXSIW4,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,meeting,2025-04-17T14:39:49,Security Review,Aligned pilot scope.,
ACT-CJ8KK24XSE,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,email,2025-04-02T01:54:25,Pricing,Exec sponsor requested summary.,
ACT-V4X1XCHXZ7,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-12T18:35:06,Discovery Call,Reviewed pricing.,
ACT-GA7965ZS9H,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,meeting,2025-04-18T02:16:35,Discovery Call,Discussed ROI.,
ACT-PJKN0FQE0Z,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,email,2025-04-23T03:38:45,Pricing,Discussed ROI.,CAM-AI2YP8
ACT-23QRR8RM46,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-22T13:18:50,Demo,Reviewed pricing.,
ACT-YRWXM4CUMD,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-05T06:41:45,Demo,Shared SOC2.,
ACT-ODG0VN0H4P,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-30T21:19:07,Follow-up,Exec sponsor requested summary.,
ACT-BEOEDSK9X0,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-25T12:47:56,Pilot Discussion,Exec sponsor requested summary.,
ACT-O5RWVH4Y6V,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,note,2025-04-25T02:37:11,Executive Sync,Aligned pilot scope.,
ACT-G3IJZTFMD5,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-23T16:31:19,Follow-up,Discussed ROI.,
ACT-08VVPI93LH,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,email,2025-05-01T06:53:10,Security Review,Reviewed pricing.,
ACT-Z6I4MTPTXW,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,meeting,2025-04-21T13:49:31,Demo,Shared SOC2.,CAM-4AJHNG
ACT-8F49KE9C0A,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,note,2025-05-04T00:30:26,Demo,Aligned pilot scope.,CAM-QQ27E6
ACT-8AV0NA83SM,ACC-HJ7LL8BR,CON-B3V7U7MY,OPP-66DR34SD,call,2025-04-10T04:34:16,Pilot Discussion,Exec sponsor requested summary.,
ACT-6F552RLCAS,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-10-20T12:29:03,Procurement,Reviewed pricing.,
ACT-1HNETEFYTK,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,meeting,2025-09-05T14:15:30,Follow-up,Aligned pilot scope.,
ACT-ESUNKVANYJ,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-10-19T01:55:36,Procurement,Legal concerns.,
ACT-1ELU8L2AQB,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,meeting,2025-09-13T08:29:22,Security Review,Aligned pilot scope.,
ACT-Z3WAMEF4D6,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-08-30T07:45:54,Executive Sync,Discussed ROI.,
ACT-D2FO0LC8DX,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,email,2025-08-21T13:03:14,Security Review,Legal concerns.,
ACT-FGVO7JDA3E,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,email,2025-09-13T19:29:36,Demo,Exec sponsor requested summary.,CAM-MRMN5A
ACT-BOAJ8KGOO2,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,meeting,2025-08-19T20:28:54,Pricing,Exec sponsor requested summary.,
ACT-20FBBEYCLL,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-09-10T04:24:59,Security Review,Shared SOC2.,CAM-7GK2NR
ACT-T5APLWWVQE,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-08-28T08:00:15,Executive Sync,Aligned pilot scope.,
ACT-QNUMB1WDVY,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,email,2025-09-07T09:52:38,Demo,Aligned pilot scope.,CAM-Z1AQKO
ACT-2IS8PET504,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,email,2025-09-30T18:42:29,Discovery Call,Reviewed pricing.,
ACT-FAZO7UJOTQ,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-09-06T20:28:51,Follow-up,Aligned pilot scope.,
ACT-HFK6SAWX0V,ACC-VLQCDHTR,CON-BJBR8X0W,OPP-KJCUTD42,call,2025-08-06T02:05:52,Discovery Call,Exec sponsor requested summary.,CAM-LBYI68
ACT-Q817ZYB5G7,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,call,2025-10-14T06:53:12,Discovery Call,Legal concerns.,CAM-X0QKJ6
ACT-BXQDV7I1AR,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,call,2025-10-07T23:35:10,Pricing,Legal concerns.,
ACT-KCFC8F45WI,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,email,2025-10-17T06:11:43,Follow-up,Discussed ROI.,
ACT-DVINPHT740,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,email,2025-09-12T15:40:15,Discovery Call,Aligned pilot scope.,
ACT-BO3YB5MALJ,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,note,2025-09-28T14:33:53,Discovery Call,Exec sponsor requested summary.,
ACT-RCZX12D87R,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,email,2025-09-25T06:49:33,Security Review,Discussed ROI.,
ACT-X3XETHXUHD,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,meeting,2025-09-18T23:19:51,Procurement,Discussed ROI.,CAM-2W63Z8
ACT-45842TYW3I,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,meeting,2025-10-09T04:08:10,Procurement,Discussed ROI.,CAM-DXH9D3
ACT-MWR0L4VOU9,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,call,2025-10-06T15:28:22,Procurement,Aligned pilot scope.,
ACT-IR7PM9F9Y4,ACC-1NY5169E,CON-N7OJEY1O,OPP-YHAOQBF4,call,2025-09-13T14:13:44,Demo,Legal concerns.,
ACT-8Q0I78YYNB,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,meeting,2025-09-12T13:38:10,Discovery Call,Aligned pilot scope.,
ACT-QPBGYYOAF0,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-09-09T15:45:45,Executive Sync,Exec sponsor requested summary.,
ACT-M2DJLUYI3T,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,email,2025-08-07T20:16:20,Procurement,Reviewed pricing.,
ACT-VRAFQM428X,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-08-07T05:00:15,Procurement,Legal concerns.,CAM-0C4ZJ4
ACT-NWJV2VJ5I7,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,meeting,2025-07-27T04:12:41,Executive Sync,Aligned pilot scope.,
ACT-FKINVD2AO3,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,email,2025-08-11T06:02:15,Security Review,Reviewed pricing.,CAM-D8EHHS
ACT-4938AQW0C5,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,meeting,2025-08-12T14:39:04,Follow-up,Aligned pilot scope.,CAM-HVMFDZ
ACT-A2ZMYYULNS,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-09-14T02:09:00,Discovery Call,Shared SOC2.,CAM-CBIJGU
ACT-X5M4QGAJE6,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,email,2025-08-31T06:40:09,Demo,Discussed ROI.,CAM-H78ZKI
ACT-A91K010XB1,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-08-17T09:27:19,Demo,Discussed ROI.,
ACT-1CEG55P2MC,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,meeting,2025-09-12T16:26:41,Executive Sync,Legal concerns.,CAM-MCFMIN
ACT-TX8H1UKPBI,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,note,2025-08-14T05:00:25,Discovery Call,Aligned pilot scope.,
ACT-DHBCB3PGMX,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-09-13T18:02:49,Follow-up,Shared SOC2.,
ACT-V417HIVVSR,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,meeting,2025-09-13T10:49:52,Executive Sync,Reviewed pricing.,
ACT-5RZPGRVB4J,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-08-25T00:38:45,Discovery Call,Discussed ROI.,
ACT-CGUE2SJWHM,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-07-28T18:13:44,Security Review,Legal concerns.,
ACT-JKNQ9U28JA,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,call,2025-09-13T17:50:02,Procurement,Reviewed pricing.,
ACT-0GGSMQMLFO,ACC-9NBJXWKW,CON-2KHTYNHL,OPP-NDT3JYSJ,email,2025-08-07T17:58:04,Discovery Call,Aligned pilot scope.,CAM-QLW3YZ
ACT-X4ETJDSJV5,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,call,2025-07-03T02:33:22,Demo,Discussed ROI.,CAM-5D6VJ4
ACT-4F3HOLNM8I,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,email,2025-06-14T22:18:15,Pricing,Reviewed pricing.,CAM-N51E3W
ACT-Y6KVB6YYP0,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,call,2025-07-29T04:18:15,Procurement,Aligned pilot scope.,CAM-C2RJL8
ACT-YDAP9VP06M,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,note,2025-06-14T06:46:00,Pilot Discussion,Legal concerns.,
ACT-L6GCZJJXQ4,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,email,2025-06-23T04:12:44,Security Review,Aligned pilot scope.,
ACT-UVD6DT9M5O,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,meeting,2025-07-05T01:13:14,Security Review,Reviewed pricing.,
ACT-G334UOQ7AB,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,call,2025-06-18T18:52:36,Follow-up,Exec sponsor requested summary.,
ACT-ZP1L056XWR,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,call,2025-07-12T19:16:12,Executive Sync,Discussed ROI.,CAM-VSY8TS
ACT-XA33A5HAE0,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,call,2025-06-30T07:36:07,Pricing,Legal concerns.,
ACT-1J1VJZ7AMP,ACC-NCLLCK56,CON-XGJCFTI1,OPP-UIUQB8Y3,meeting,2025-07-22T07:18:47,Security Review,Aligned pilot scope.,
ACT-HG7V5YEM8B,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,email,2024-09-23T19:42:21,Demo,Reviewed pricing.,
ACT-FARLM5MNCB,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,note,2025-07-10T22:14:33,Pilot Discussion,Aligned pilot scope.,CAM-643MHS
ACT-1GOWK14I77,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,note,2024-03-03T04:24:58,Demo,Shared SOC2.,
ACT-0832DVUDRX,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,meeting,2024-11-02T23:04:44,Demo,Exec sponsor requested summary.,
ACT-UPGXGC0OTQ,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,email,2024-01-22T13:23:02,Pilot Discussion,Reviewed pricing.,
ACT-67KAZUYRYE,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,email,2025-06-14T14:31:31,Executive Sync,Reviewed pricing.,
ACT-18TJW5R1WH,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,note,2024-01-08T20:41:49,Discovery Call,Shared SOC2.,
ACT-2DU3S4EZZZ,ACC-G31VH6SO,CON-2Q3ZX577,OPP-TQV4EWL2,call,2024-10-01T18:38:46,Demo,Shared SOC2.,CAM-47XQS0
ACT-80S6E2X3J5,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,email,2025-01-05T10:43:00,Demo,Discussed ROI.,CAM-819627
ACT-R9DKWC4MQ9,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,email,2025-01-16T20:04:37,Discovery Call,Aligned pilot scope.,
ACT-FKOK6B2P1E,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,call,2025-01-16T07:42:17,Discovery Call,Shared SOC2.,
ACT-CA47C3EI9F,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,call,2025-01-18T16:34:44,Pricing,Aligned pilot scope.,
ACT-RDDO5BF9UH,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,email,2025-01-18T09:21:57,Security Review,Reviewed pricing.,CAM-GB5SG2
ACT-2EXBFJU7HL,ACC-NMQOFUOM,CON-CWC7F7NT,OPP-T3ZGFTO9,call,2025-01-10T01:54:09,Pilot Discussion,Shared SOC2.,
ACT-1VZCWUYVB9,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,call,2025-01-27T18:34:43,Pilot Discussion,Aligned pilot scope.,
ACT-77FEB8IUI7,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,call,2025-08-28T13:45:49,Demo,Legal concerns.,CAM-2OAAP2
ACT-CDCFVCWNN2,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,meeting,2025-03-03T18:54:33,Follow-up,Shared SOC2.,
ACT-IHLJTPSSD2,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,email,2025-09-29T15:52:10,Procurement,Shared SOC2.,
ACT-3YEXARKLT2,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,call,2024-12-14T12:02:11,Executive Sync,Shared SOC2.,CAM-IF6B3A
ACT-D4J868U2Z8,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,email,2025-04-01T16:29:13,Pricing,Exec sponsor requested summary.,
ACT-YN81YSKMQ3,ACC-3KDSUJE1,CON-C44TTN0F,OPP-A0PSJY3O,call,2025-06-23T12:11:01,Demo,Exec sponsor requested summary.,
ACT-769IZAH4RN,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,call,2025-09-03T04:22:27,Follow-up,Exec sponsor requested summary.,
ACT-8OWWPCJ4HR,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,email,2025-08-20T13:40:02,Pilot Discussion,Exec sponsor requested summary.,CAM-3W6MSI
ACT-3ASZ12AQGA,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,meeting,2025-08-12T08:04:14,Procurement,Discussed ROI.,
ACT-9YJJHDS3LD,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,meeting,2025-10-06T09:19:23,Security Review,Discussed ROI.,
ACT-RUMQG7608N,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,meeting,2025-08-17T16:03:43,Demo,Exec sponsor requested summary.,
ACT-L1PCD0J60D,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,email,2025-10-05T21:19:32,Discovery Call,Aligned pilot scope.,CAM-Z2MD0D
ACT-FOBE5H3JV5,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,email,2025-09-02T06:48:19,Follow-up,Aligned pilot scope.,CAM-RZ293J
ACT-BLC4LZYK0S,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,email,2025-10-02T15:00:29,Pricing,Aligned pilot scope.,CAM-YDQUVN
ACT-BEYFE2153D,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,call,2025-06-30T19:58:08,Demo,Exec sponsor requested summary.,
ACT-QMMKDULZ1Y,ACC-I4E88RVM,CON-DSBYFV2J,OPP-SUASVWYA,email,2025-08-03T07:27:56,Executive Sync,Aligned pilot scope.,CAM-BHPQYY
ACT-X5ZIXRJF1A,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,call,2024-02-14T10:17:00,Pricing,Discussed ROI.,
ACT-BNHAOE3ZI0,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,call,2023-12-21T18:01:52,Demo,Legal concerns.,
ACT-IVV3NV7DC5,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,call,2024-03-12T19:08:01,Discovery Call,Legal concerns.,
ACT-TZWYKTFU2K,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,meeting,2023-12-24T06:16:19,Security Review,Legal concerns.,CAM-Y70ZXA
ACT-GU1XLCFPJY,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,meeting,2025-06-22T18:50:46,Executive Sync,Discussed ROI.,
ACT-MBQFLFDL0H,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,email,2024-03-21T09:15:01,Executive Sync,Reviewed pricing.,
ACT-MLPGBB3CX5,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,email,2025-07-19T11:58:21,Follow-up,Exec sponsor requested summary.,
ACT-98JC878VVP,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,meeting,2024-10-31T17:25:39,Follow-up,Exec sponsor requested summary.,
ACT-O2CA698T5M,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,note,2024-08-19T02:23:42,Procurement,Exec sponsor requested summary.,
ACT-RYNELSTUS4,ACC-C18DFLHW,CON-0N5Y76A6,OPP-WN51KJSV,call,2023-09-01T02:33:20,Pilot Discussion,Aligned pilot scope.,CAM-PNF7ND
ACT-HS4C8DM44I,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,call,2025-03-21T11:22:54,Pricing,Shared SOC2.,CAM-99WRWY
ACT-5JMGOCNGRY,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,note,2025-08-22T05:19:37,Follow-up,Exec sponsor requested summary.,
ACT-FQ1EVCTBGX,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,meeting,2024-07-20T17:43:40,Discovery Call,Shared SOC2.,CAM-IJURWN
ACT-BW5NG82WJY,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,call,2024-07-09T03:55:33,Follow-up,Exec sponsor requested summary.,
ACT-QHLAZTKPVW,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,email,2024-08-28T11:53:13,Executive Sync,Exec sponsor requested summary.,
ACT-G98OUKOPQ3,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,call,2024-04-30T13:51:13,Executive Sync,Shared SOC2.,CAM-PYL86O
ACT-GUFDO8MBSO,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,meeting,2024-05-05T07:54:49,Demo,Exec sponsor requested summary.,
ACT-73PXZAAIUP,ACC-1HZ5LS6M,CON-L7MF7BUX,OPP-OHMHPWUT,email,2025-10-20T13:29:59,Procurement,Exec sponsor requested summary.,
ACT-Z17ZMNGLKT,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,call,2023-08-18T09:42:36,Pilot Discussion,Legal concerns.,
ACT-UKX8D4EBCC,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,call,2023-07-12T23:06:43,Executive Sync,Exec sponsor requested summary.,
ACT-41969MFXYA,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,call,2023-08-13T03:16:33,Procurement,Legal concerns.,
ACT-UOTL3LL3MG,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,email,2023-08-06T21:58:33,Procurement,Reviewed pricing.,CAM-1M09FC
ACT-ZOQM6XZQSN,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-06-25T09:45:48,Discovery Call,Reviewed pricing.,CAM-I46J22
ACT-QM3J7XUOIP,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-07-07T22:17:42,Discovery Call,Legal concerns.,
ACT-XMWHQ1YXWN,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,email,2023-07-23T15:15:08,Pilot Discussion,Discussed ROI.,CAM-N442PS
ACT-6ZVL284L4E,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-08-08T02:58:42,Procurement,Shared SOC2.,
ACT-0NCTCZDADP,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-07-12T14:46:38,Pricing,Legal concerns.,
ACT-03N09647EX,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-08-02T16:35:58,Procurement,Reviewed pricing.,CAM-FYRWC5
ACT-22XTUUHGMU,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,note,2023-07-14T15:57:25,Security Review,Aligned pilot scope.,
ACT-HO468LUVEP,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,email,2023-07-09T08:57:51,Pilot Discussion,Exec sponsor requested summary.,CAM-V2TPZH
ACT-K3BCON5O3A,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,email,2023-08-13T14:13:26,Security Review,Shared SOC2.,
ACT-D41TB9OVP4,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,meeting,2023-08-07T03:15:24,Procurement,Reviewed pricing.,
ACT-LV8GX6XTF2,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,call,2023-07-01T03:08:50,Security Review,Reviewed pricing.,CAM-YQMWZ1
ACT-7ZTSFB8D27,ACC-MUMLUGZI,CON-LFAXLF93,OPP-AAV3W1ED,note,2023-08-03T20:32:14,Pilot Discussion,Aligned pilot scope.,
ACT-9UWYBW012G,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-03-27T03:15:24,Security Review,Exec sponsor requested summary.,
ACT-JOU8XZ7ZAM,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-04-06T18:14:00,Pricing,Discussed ROI.,
ACT-FXMJSS1L7P,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-03-27T05:00:01,Follow-up,Exec sponsor requested summary.,CAM-F0WHT3
ACT-32E97MMQMC,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,call,2025-03-17T22:11:33,Security Review,Reviewed pricing.,
ACT-AOJCXUK28H,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,meeting,2025-04-06T11:23:28,Follow-up,Exec sponsor requested summary.,CAM-L0O61U
ACT-FAB2GP045T,ACC-1NY5169E,CON-N7OJEY1O,OPP-99C04KAY,email,2025-04-26T03:27:22,Demo,Shared SOC2.,
